Country Name,Year,"Agriculture, forestry, and fishing, value added (% of GDP)",carbon_emissions,Electric power consumption (kWh per capita),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),"Energy imports, net (% of energy use)",Fossil fuel energy consumption (% of total),"Industry (including construction), value added (% of GDP)",Renewable energy consumption (% of total final energy consumption),Trade (% of GDP),Urban population (% of total population)
"Congo, Dem. Rep.",2014,12.488689362081,0.0473985501773001,117.405859313828,99.6384997740624,0.079078174423859,0.0,0.437925389923963,5.45929713365825,41.6198309477347,92.9,74.1131729382021,40.9563873534225
"Congo, Dem. Rep.",2015,12.456053797914,0.0443348733039091,111.704086939345,99.5644891122278,0.0446677833612507,0.0,-0.0069052825411406,3.10786085802781,40.537636098592,95.8,57.7539236163245,41.3435764444694
"Congo, Dem. Rep.",2016,12.2895509013421,0.0356208635159088,106.817328967655,99.562315351789,0.0218842324105482,0.0,-0.520957690415576,0.0,38.655052456977,97.0,68.0083342860132,41.7290483782911
"Congo, Dem. Rep.",2017,12.2591059827241,0.0373745177008366,110.250635833021,99.6322370494904,0.0105075128717033,0.0,-0.327630695896901,0.0,39.2934247373311,96.7,65.9184525277578,42.1127579403217
"Congo, Dem. Rep.",2018,12.3021936655493,0.0462188660927098,120.558401283658,99.5665805975655,0.0092216894135005,0.0,0.182444854735028,0.0,38.2165467089592,96.4,72.5591739081336,42.4946599159958
"Congo, Dem. Rep.",2019,13.1512157041087,0.0478324083410493,125.67317344785,99.5934615058863,0.0,0.0,0.613652441820541,0.0,34.4712510908167,96.3,60.9143523742792,42.8747090907476
"Congo, Dem. Rep.",2020,13.7461066368954,0.0482487769194453,130.451091373082,99.5841330774152,0.0,0.0,0.472145741894121,0.0,35.1616850161085,96.2,61.0284707727916,43.2528602500115
"Congo, Dem. Rep.",2021,11.3157062519,0.0466742294309333,133.627258839258,99.6131087847064,0.0,0.0,0.455952137864081,0.0,42.3529383597517,96.3,75.3870523860732,43.6290681792218
"Congo, Rep.",2001,5.79993165063711,1.34418648284191,104.506075867133,100.0,0.0,0.0,-1590.59903410625,29.3587152053269,65.4884538397696,61.2,130.732481081873,59.4417859130405
"Congo, Rep.",2002,6.26158012257114,0.853385683474042,114.003612899837,100.0,0.143939393939394,0.0,-1524.66108512349,24.2545741203107,63.3189225141337,68.6,135.45607107226,59.9716066874511
"Congo, Rep.",2003,6.27522393936411,1.03507128920732,113.473020265817,85.7142857142857,14.2857142857143,0.0,-1166.24756999671,32.5059689161549,61.1723594842012,62.1,156.861777335368,60.4694583791889
"Congo, Rep.",2004,5.50940630344491,1.01524195118066,122.84206044839,85.5913978494624,14.4086021505376,0.0,-1135.59947049924,32.1094227117996,65.864484078508,63.1,131.368198717322,60.9205990186239
"Congo, Rep.",2005,6.10423786651851,1.17157455930687,114.976951855498,81.986143187067,18.013856812933,0.0,-1152.23128862692,33.3349098730943,61.7104106958137,63.1,119.552892262402,61.310286636126
"Congo, Rep.",2006,4.81314641849445,1.25545648118301,122.739066906863,82.1192052980132,17.8807947019868,0.0,-998.366975875013,28.9711701543791,62.6291888487541,69.3,125.600762974491,61.6237792620651
"Congo, Rep.",2007,4.91981108062473,1.07141690721857,122.097361340358,82.3095823095823,17.6904176904177,0.0,-892.291058082633,35.2076876518827,57.0704175228573,60.2,148.586625395069,61.8502563370293
"Congo, Rep.",2008,4.24815097163364,1.07747214852886,132.003830298987,81.3449023861171,18.6550976138829,0.0,-875.817051352451,35.4944641666512,63.9419789342891,56.8,133.108486659608,62.0354815675203
"Congo, Rep.",2009,5.27993327507586,1.14836451954455,140.147000188498,61.2244897959184,34.5083487940631,0.0,-922.442643817331,40.2754146409605,55.6979481298564,55.9,135.552365681975,62.2172294650265
"Congo, Rep.",2010,4.03853452122591,1.18584852172315,134.236008865403,54.719387755102,43.75,0.0,-934.279525763795,39.2073785534961,66.1791697837805,54.5,124.064754399607,62.3922871058739
"Congo, Rep.",2011,3.98393619152519,1.05242743383335,140.78934009932,61.1755607115236,38.1283836040217,0.0,-632.162691406374,38.8574250673083,65.8738951997526,64.3,124.591742710141,62.5597508130231
"Congo, Rep.",2012,3.79877492298434,0.944931388370302,204.200023204548,58.0588235294118,41.9411764705882,0.0,-537.706371501366,37.155744923609,65.3102191154701,65.1,97.444435145443,62.7187169094345
"Congo, Rep.",2013,4.26008218811564,1.11984540566293,198.060611900231,57.5539568345324,42.4460431654676,0.0,-453.849704415133,45.5365311691538,61.989308125115,62.3,93.0028633915235,62.8682817180686
"Congo, Rep.",2014,4.55765474287642,1.0605360257884,199.160751465067,57.8595317725752,42.1404682274247,0.0,-459.95643834143,39.3139925047876,58.0014155398265,62.1,104.197620103417,63.0075415618859
"Congo, Rep.",2015,5.81058893116428,1.12810370252086,297.19978946877,39.6533044420368,51.8237630913687,0.0,-420.174404302424,7.07461353922728,48.6789561936062,64.2,117.320721558581,63.135592763847
"Congo, Rep.",2016,6.76365035154121,1.07043781028987,304.258314351495,38.1775067750677,55.6910569105691,0.0,-395.355108891369,0.0,38.4474514101503,67.7,122.259818284021,63.2515316469123
"Congo, Rep.",2017,7.30993971951451,1.03367382350737,306.297258592815,40.6007424907189,55.55180560243,0.0,-463.76083273604,0.0,45.9671895089887,69.8,94.6170952583422,63.3544545340423
"Congo, Rep.",2018,6.78839255400222,1.17123140519682,243.109851000836,41.7557251908397,54.1603053435115,0.0,-548.500698175277,0.0,54.391991835456,70.6,100.583216779714,63.4434577481975
"Congo, Rep.",2019,7.3469917082119,1.28891524697681,265.638250198828,28.2470784641068,70.6176961602671,0.0,-511.229927007298,0.0,50.1286715725578,69.8,91.5757547930374,63.5176376123385
"Congo, Rep.",2020,10.6904243097029,1.28685363330599,310.284173369066,27.5735294117647,71.2622549019608,0.0,-452.508491367111,0.0,33.9517597969829,71.4,69.3066247188397,63.5760904494257
"Congo, Rep.",2021,9.09674868938002,1.20634406636725,321.612550051483,29.0882352941176,69.7941176470588,0.0,-391.393115043273,0.0,42.893702942357,71.4,85.5462031552188,63.6179125824196
Costa Rica,2001,8.37953627007384,1.379963366939,1495.15571046462,80.9191994069681,0.0,0.0,65.25215810995,57.200151177563,25.2166020654827,32.1,80.852758718109,60.1427600448608
Costa Rica,2002,8.42775029018437,1.38535541703828,1568.07227215905,79.3355481727575,0.0,0.0,64.2444906705039,54.7677339943999,24.569597934029,32.5,80.4139443360039,61.2787633575946
Costa Rica,2003,8.84007800871514,1.46632440832863,1653.62579926858,80.7996779820207,0.0,0.0,62.669800889006,56.6389048177675,24.1792374989641,33.3,83.3277075355642,62.4518059303802
Costa Rica,2004,8.85240876800238,1.47144886356872,1689.49243323576,81.1077297626293,0.0,0.0,52.0361711839526,47.9294568869581,24.6690619237543,39.2,85.2564771965872,63.6596013546005
Costa Rica,2005,8.62223694626727,1.49160807652233,1730.95155400775,79.4915254237288,0.0,0.0,54.9568327577702,46.8015096867284,24.2695341122995,41.7,89.2226638923224,64.8998632216384
Costa Rica,2006,8.42982819706634,1.59797655356903,1832.99624653464,75.8997355409911,0.0,0.0,54.4819722720156,47.4055277438671,23.7198679368366,42.4,89.8145546136931,66.1703051228767
Costa Rica,2007,7.91531104342903,1.76101901079574,1896.0113673929,74.7955801104972,0.0,0.0,56.272567056396,49.7619374871037,23.8937947565006,41.2,86.4565958439349,67.4686406496983
Costa Rica,2008,6.97696046934205,1.71851436108013,1898.84992441537,77.9607346421786,0.0,0.0,57.2668854983053,50.2939758486845,23.5536024382425,40.7,86.4015127113254,68.7925833934861
Costa Rica,2009,7.04962970066208,1.62647554075289,1853.64164691205,77.593984962406,0.0,0.0,51.8884763483632,48.6187750936153,23.5227381446589,40.7,69.7593177251535,70.1398469456228
Costa Rica,2010,6.48518940835947,1.58829243966477,1896.85515375238,75.7800271313785,0.0,0.0,53.2435695538058,48.5192977322827,23.3229652114345,40.4,67.512089684107,71.5081448974915
Costa Rica,2011,5.59987212230861,1.66999542065841,1894.86256877418,72.5691619202604,0.0,0.0,54.3483819791988,49.0890135484772,22.5898706745828,38.0,68.6391465074016,72.8426586679914
Costa Rica,2012,5.13084191429059,1.63797343615926,1952.85782345977,71.092982111264,0.0,0.0,50.2921239753016,47.7442304865706,22.2048773810709,38.1,67.0485392950976,73.3895020668217
Costa Rica,2013,4.78335093294853,1.68258114091864,1950.53292444023,66.9369809477284,0.0,0.0,51.0414477078597,47.8303557069415,21.3449724793135,37.8,64.0664105879442,73.9431776192863
Costa Rica,2014,4.88788378983139,1.68785381694898,1954.010378176,65.743368894979,0.0,0.0,52.250373139599,48.2377466247926,20.6164054191975,37.6,65.1912420532368,74.4866963181212
Costa Rica,2015,4.74911042904841,1.61015749564449,1981.09686972166,74.6115427302997,0.0,0.0,50.8986034627929,47.2809930395726,19.9678784677773,38.3,60.753561939521,75.0198195767549
Costa Rica,2016,4.9143557868633,1.69149442839303,2068.21535574907,73.4083424807903,0.0,0.0,56.1061929551092,0.0,19.6500112824728,34.1,62.1784781768295,75.5423088085047
Costa Rica,2017,4.69977633159901,1.70887391193112,2065.46599074285,76.3934137536321,0.0,0.0,60.5187406296853,0.0,19.3145397059632,33.3,65.0719537438815,76.0539254265608
Costa Rica,2018,4.48382833722173,1.70246265595066,2066.0298542625,72.406909122472,0.0,0.0,58.3669186196827,0.0,19.5581432647296,33.1,66.945342016636,76.5544308439668
Costa Rica,2019,4.20205116302465,1.63874650393745,2090.18686270553,68.1054738490993,0.0,0.0,57.9638106650688,0.0,19.2336569312753,33.4,65.7605300176622,77.0435864735963
Costa Rica,2020,4.34422556035497,1.42529676301864,2022.31880373119,70.7136158240259,0.0,0.0,46.8206156292026,0.0,20.3678511278951,36.4,60.1398862509533,77.5211537281257
Costa Rica,2021,4.36671325937127,1.59152551349924,2111.26982909841,72.8978566381409,0.0,0.0,53.3836972481409,0.0,20.6057923603832,34.2,70.7816423027085,77.9868940200009
Cote d'Ivoire,2001,17.2770975527184,0.384346412791568,168.931992798469,36.8474923234391,62.8863868986694,0.0,11.5900954108444,34.2923676488115,14.1786160309594,64.7,53.1141047180447,43.4670149035012
Cote d'Ivoire,2002,18.737314157226,0.396005933281089,163.175415018496,32.6596146581035,67.0948243294295,0.0,9.24325470955743,37.842295781413,14.5005281247497,65.3,55.9019482275388,43.859032147728
Cote d'Ivoire,2003,20.7760202202729,0.304012299363856,160.466040648678,36.0133674071162,63.8686848830352,0.0,-0.0079621004020757,32.4957223803779,15.2123312134125,70.3,53.260060681877,44.2593744150531
Cote d'Ivoire,2004,16.640018984398,0.305981117632049,159.020158203623,31.7241379310345,66.1887477313975,0.0,-1.7069851052902,24.9261686348224,15.5260750475447,75.4,58.1182963035946,44.667357886658
Cote d'Ivoire,2005,16.0651853584803,0.318684175934195,157.012561702548,25.2948424573139,72.6456609751804,0.0,-7.29262097885424,25.3866790606212,16.2241764456125,77.9,62.8209360402806,45.082298743724
Cote d'Ivoire,2006,15.9447949066292,0.305580401271205,165.865228077829,26.7020335985853,71.0344827586207,0.0,-24.056513264863,21.4451992274362,16.5839543942617,74.8,63.690377061452,45.5035131674326
Cote d'Ivoire,2007,15.5787463255399,0.296468595840396,170.561332704534,31.9126265316995,65.7254484105843,0.0,-12.8216856786979,24.2490250930659,16.483170824856,76.3,61.4309423484426,45.930317338965
Cote d'Ivoire,2008,16.1854841829726,0.321574734065806,178.298862452328,32.7241379310345,65.0862068965517,0.0,-13.4841136850557,24.6123144972248,17.4088361491375,74.2,61.9406212969499,46.3620274395029
Cote d'Ivoire,2009,15.2495816385759,0.291450017592556,182.835301850991,36.2970533128939,62.2721853176631,0.0,-15.8652585041117,22.7137229390084,18.0163071461274,73.7,66.6729037469185,46.7979596502274
Cote d'Ivoire,2010,17.4889170707842,0.325279209216089,196.326362450482,27.1248952221291,70.2933780385582,0.0,-10.2835483342577,28.4064194630193,15.9765793754723,75.4,67.472940081257,47.2374301523201
Cote d'Ivoire,2011,18.4866714886447,0.307997563310417,180.184492211296,29.0867355304148,69.3228398098049,0.0,-6.36443400079664,25.6655127863525,16.7624007263304,79.1,64.7159030611345,47.6797551269623
Cote d'Ivoire,2012,16.3751498758861,0.384376785213736,215.578607613611,25.4988597491448,67.4600912200684,0.0,1.62962792464111,30.0453240763709,17.7324551897287,74.9,70.3010893191249,48.1242507553354
Cote d'Ivoire,2013,15.3429019354945,0.409402344006993,215.12315800796,20.9934640522876,75.4509803921569,0.0,6.06606593180593,33.7567412653877,18.9795295741683,72.2,58.3526792527234,48.5702332186208
Cote d'Ivoire,2014,15.2417555256185,0.426425227791211,253.675533011149,23.0871349263819,69.9372435433261,0.0,7.71742363370812,34.1595191336343,19.8455486242141,71.9,53.6804175610344,49.0173144557368
Cote d'Ivoire,2015,18.3620416868752,0.44620325590139,242.332136671523,15.5206061301802,78.0507404431179,0.0,3.20789590418457,3.19031774476553,20.1215578301808,64.5,52.7153604615931,49.4694894689553
Cote d'Ivoire,2016,17.4349684074971,0.43877495464017,239.674590472541,16.0322952710496,82.7409038481703,0.0,5.10007743388786,0.0,20.820713814142,64.0,47.5663138935656,49.929991034032
Cote d'Ivoire,2017,16.9409871496938,0.461221278034062,272.655465984613,19.001206720505,78.6874593892138,0.0,3.01472428938805,0.0,19.8085626532407,62.5,48.6596050387177,50.3977309654344
Cote d'Ivoire,2018,17.8526014022659,0.449429152663727,259.829414852579,29.434562257776,69.81019576667,0.0,7.79211013980921,0.0,19.1116818893978,60.5,46.040028237159,50.8718477756395
Cote d'Ivoire,2019,15.6882063635315,0.467605284700189,279.040807598792,32.4779093814627,66.8828727204362,0.0,4.60104644318652,0.0,21.6420400540965,61.1,44.6604105830795,51.3514799771241
Cote d'Ivoire,2020,16.9334154768944,0.459550187168112,290.502146447735,29.8000888494003,69.2936472678809,0.0,8.14378558490739,0.0,20.7022034045474,61.8,41.9426318190526,51.8357660823651
Cote d'Ivoire,2021,16.1805529630135,0.580322307864011,308.403556630869,22.5711566744528,73.5271217233325,0.0,13.2300673339274,0.0,22.1030350664638,58.2,45.1140327762435,52.3183461956059
Croatia,2001,4.96274692093027,4.77793267439475,2993.27246314926,56.35881021157,14.2009524553049,0.0,47.1178698082587,77.455902950159,23.8042548140776,26.9,79.4405856034588,55.6913829056559
Croatia,2002,4.84218764766313,4.96469924275494,3191.40973842527,46.3357344190416,19.7854682117131,0.0,54.9870799655465,79.6971898186382,22.9131996881856,24.6,81.1609977960211,55.6745468592554
Croatia,2003,3.93609531591013,5.28621677887642,3257.88986798575,41.6389978871114,15.5523694536674,0.0,51.1697384177598,79.6167856887837,23.3409303583976,24.8,81.4432514353208,55.6386960202113
Croatia,2004,4.41765926972512,5.27995632579101,3429.35464386935,55.1822730521801,17.5768406004289,0.0,52.4360059760957,78.1297955677278,24.1488165361816,26.6,81.6444126603338,55.5890878734365
Croatia,2005,3.86650247197479,5.30160818255534,3582.24607292794,54.2546725421669,13.7820999848047,0.0,53.2563583992156,77.0660224423595,23.7734716436971,26.8,81.4923355714118,55.5307217475444
Croatia,2006,3.97818184588048,5.34348188039458,3744.4687147934,51.6670498965279,15.7737410899057,0.0,49.7797139609822,77.6826677070762,23.4058870686343,25.5,83.5170835916925,55.4685969711483
Croatia,2007,3.6904482073587,5.68549100892136,3846.67407696643,38.2720906444252,24.1088992052876,0.0,52.4772984503389,79.7621625589918,22.9415854297126,22.7,83.262210381268,55.4077128728613
Croatia,2008,3.88064389657281,5.41153048758558,3990.29631958568,45.6985493755333,19.0753238693662,0.0,55.5362390827435,78.1865477447193,22.7583110451343,24.1,82.0790791060076,55.3530687812969
Croatia,2009,3.9858244633642,5.03419020013328,3818.42250070322,55.6967670011148,16.4548494983278,0.0,46.6350239968122,76.382673208056,22.6914100390127,27.2,69.7015578897439,55.3096640250682
Croatia,2010,3.64448983894033,4.87506829937978,3922.31086688238,61.9514159173265,17.1319286001879,0.0,47.3492062278039,74.4449547385396,21.36803442175,29.8,72.6467039932668,55.2824979327886
Croatia,2011,3.62469406098008,4.77830091047516,3900.60136120405,45.3882001230986,23.0458102523521,0.0,50.4585766761611,74.7497807405616,21.5043974590517,27.2,77.783952809242,55.2773793281248
Croatia,2012,3.2839104995377,4.40975990806428,3825.72585279018,46.4807066480707,23.347280334728,0.0,50.6392896781353,72.3692794494993,21.0396616788925,29.4,79.0075493058138,55.3042888624873
Croatia,2013,3.43767621316736,4.34143567122871,3773.56975400114,62.1050384286934,14.3822943353259,0.0,48.2824389621799,71.4295453701934,20.5075395928616,32.8,80.9188132002026,55.3659479687433
Croatia,2014,2.93879083829528,4.20723258150827,3746.90772415638,67.3232993950125,7.39265161575919,0.0,45.0191091902704,70.8748159731388,20.6526480346575,33.6,85.2166241319216,55.4591834926844
Croatia,2015,2.96383237367924,4.34144843408463,3947.75665536614,57.4936420240288,10.4972375690608,0.0,49.6289245080827,28.9491579322369,20.3701373622843,33.1,90.6522705485118,55.5812594509004
Croatia,2016,3.05980781348851,4.44976669563441,4028.61840911819,55.0546021840874,12.3712948517941,0.0,49.3076562084777,0.0,20.2769414390036,31.8,92.1392009356077,55.7294398599808
Croatia,2017,2.89020999922314,4.65112768894595,4249.01525632039,45.9567720937996,25.7865309188016,0.0,54.2575633620537,0.0,19.7721853620712,29.8,97.2445256540374,55.9009887365155
Croatia,2018,2.95086769081286,4.45402410514506,4310.8473152785,57.10512801702,16.4698114591739,0.0,54.123044016661,0.0,19.289972926094,32.8,99.0848546362534,56.093170097094
Croatia,2019,2.85685404932209,4.5506268056586,4363.71186436386,46.4890282131661,20.6034482758621,0.0,57.7962682102159,0.0,19.5762975915854,31.6,101.394766564216,56.303247958306
Croatia,2020,3.12863387052829,4.39207849561316,4164.06290317883,43.4067986552111,25.6779977586851,0.0,54.1708461132596,0.0,20.0965004802369,32.4,89.5480523143212,56.5284863367411
Croatia,2021,3.35973327348871,4.5132213846884,4506.59593331341,47.5213675213675,20.3484549638396,0.0,55.4306594938788,0.0,19.585411788668,34.1,102.328697150799,56.7683502560171
Cuba,2006,3.40501452330934,2.3753319353995,1225.33481697559,0.570769324184832,13.5588074564333,0.0,49.7923691454491,87.4277456078809,22.2047369498775,22.0,37.1880142882062,76.1121531072403
Cuba,2007,3.90810167923978,2.44623324395833,1298.01071507801,0.686680665115487,14.1478917201067,0.0,47.9184720113528,87.6458116962885,22.5269990563768,18.6,37.9676096642032,76.2356834650585
Cuba,2008,3.81703869500364,2.36176603793102,1316.80069062738,0.780675453979748,14.3519828025117,0.0,51.2446140095779,89.27713720671,22.3864961360912,18.7,44.917220748508,76.365461375763
Cuba,2009,3.93041237113402,2.38540684367623,1326.19501202288,0.851759927797834,13.4307310469314,0.0,55.537393943701,97.9338785666967,22.6047036082474,19.0,32.9139819587629,76.4930251871133
Cuba,2011,3.60487027105378,2.45522503021925,1324.8600570664,0.557432432432432,11.5653153153153,0.0,57.4103613439155,94.8831349648433,22.258298304102,19.2,46.9604290476881,76.707663902788
Cuba,2012,3.85009775638835,2.55579516374824,1373.59635677586,0.602344258736705,11.3522899934882,0.0,58.1701021022561,95.8531447659896,23.3671948701822,19.4,45.8662036340766,76.7776920066844
Cuba,2013,3.92492352361694,2.56876181773557,1433.59537879021,0.663531870428422,10.3814002089864,0.0,56.9958958850848,97.1423767597215,23.150308497952,18.2,44.3238969253902,76.81640625
Cuba,2014,3.93770588957314,2.38402768086374,1453.59977493792,0.537023649695342,14.4273468966229,0.0,54.1860434275207,94.5848718252967,22.1520752925073,23.2,39.2741528539069,76.8442459106445
Cuba,2015,3.83575415916853,2.61116898217438,1521.32160657167,0.236593059936909,14.5406151419558,0.0,54.8396250733803,14.3480911944304,22.3538093576701,21.1,31.6138124793419,76.8702850341797
Cuba,2016,3.9383388809409,2.42368545978683,1539.28610358674,0.312836054355264,14.2975852967054,0.0,58.75061809063,0.0,22.9428012655288,19.2,27.2691132420785,76.9115829467773
Cuba,2017,3.80018101210528,2.35681925818751,1545.27598170278,0.403735771962253,13.6248662321237,0.0,55.238831093573,0.0,24.3566251471414,22.0,26.2224363787618,76.9603271484375
Cuba,2018,3.78237294808932,2.38546526365894,1563.0012973944,0.695877525555502,12.6553726544128,0.0,50.3939463536692,0.0,24.8779064658428,24.0,27.0835484486147,77.0156326293945
Cuba,2019,3.56732632295441,1.98985150737589,1584.50807946481,0.58548562255064,11.5633410453751,0.0,52.8136246185072,0.0,24.5495399680549,23.1,22.8208911354416,77.0728225708008
Cuba,2020,2.7619420225054,1.6536430395816,1525.98960269154,0.541965724329867,9.83350422342659,0.0,53.5937707140517,0.0,23.0186675609211,24.5,15.6829868097474,77.1080322265625
Cuba,2021,0.882032508097678,1.95602152386118,1420.22670400231,0.612801895051238,8.13636129563829,0.0,58.1384804373844,0.0,23.347541717258,20.9,80.0237703083904,77.0987701416016
Cyprus,2015,1.86798451841109,5.62213100101517,3541.60960785632,0.0,0.0,0.0,120.800980792808,90.7086388884335,10.1909463210663,10.4,137.276426477193,67.0402477918073
Cyprus,2016,2.14376219902412,5.83770911607033,3737.73756943591,0.0,0.0,0.0,120.81703321389,0.0,10.836514879496,10.3,139.022098457248,66.9625604106231
Cyprus,2021,1.50250271739903,5.25252617267475,3716.66784330783,0.0,0.0,0.0,108.443148307344,0.0,11.4804477138081,15.6,176.82773681987,66.6718365394971
Czechia,2001,3.18771526493166,12.9423815445542,5892.17259549527,3.30488834112556,2.11662893351374,19.7583292027811,25.1360999125507,88.3792352279571,33.7406533635544,6.3,98.5368737300189,73.9131752504002
Czechia,2002,2.64625253192312,12.4942776816049,5894.2331191117,3.72635825430922,2.10221616807251,24.5428825902447,26.3359451048518,86.0875652333688,33.0610183304209,7.3,90.8792715456582,73.8360067578753
Czechia,2003,2.43103462272479,12.8180719674459,6074.84914162236,2.15555048241556,1.903228519591,31.0860658199863,25.0623374140375,83.680480718792,32.2100439891755,6.7,94.6468600665608,73.7649150201353
Czechia,2004,2.40804306787699,12.8990092380177,6230.3982278885,3.0379566717655,1.82965150059882,31.2155384013376,25.5575034038039,83.1976142719604,33.4524157670713,7.1,113.173975970415,73.6991647167017
Czechia,2005,2.28125770679761,12.6378778002542,6357.42109460812,3.66562522705805,1.78013514495386,29.9450216764756,28.103739589013,83.099378720968,33.5317423512837,7.5,121.191287316105,73.6375545423198
Czechia,2006,2.16293341098596,12.7739538554172,6528.53015044089,3.86078875309681,1.85749339149607,30.8744562060668,27.666133997312,82.4651733875899,34.2768164992188,7.9,127.051015055016,73.578883191735
Czechia,2007,2.08871530033094,12.8496660008304,6518.21741269978,2.86060908410622,1.55332320460781,29.6741422707998,25.13008634507,82.7563697608175,34.147619592136,8.3,129.876739504889,73.5219493596925
Czechia,2008,1.92036584435566,12.1449804099396,6501.54849443932,2.84050832665846,1.2170191399572,31.7417241502983,27.9306353868618,80.8758491156647,33.6216094655094,9.0,123.904809929948,73.4655517409377
Czechia,2009,1.75886230026321,11.4624026803688,6133.12835314196,3.62839934294579,1.18634787369958,33.105797894993,27.0007812495618,78.8186096330918,32.9918730301951,10.2,113.049254784875,73.4084890302159
Czechia,2010,1.52258196973334,11.551447766509,6347.75610273037,3.93467050044818,1.58550923716285,32.5925753466119,25.5549110554583,79.2383606364025,32.7825374564339,10.9,126.756480116798,73.3495599222723
Czechia,2011,1.96393230867654,11.253602294493,6290.72469666794,3.04537192633492,1.59699120911783,32.3319272494484,28.8847208274286,78.0047278876059,33.3153047782183,12.2,136.750855542438,73.2878338394746
Czechia,2012,2.23162666151254,10.8487615339863,6289.8251652945,3.27163742021094,1.69187123933286,34.6885080875792,25.4295760668279,76.1590423537245,32.6118775656289,12.8,145.480195396935,73.2249239592898
Czechia,2013,2.34758315581321,10.41753532722,6270.33426565339,4.18694556625591,2.32991612301957,35.3744549146848,27.7105784033429,74.9100503458559,32.3750644937133,13.9,145.502230624961,73.1622186934979
Czechia,2014,2.39269564510297,10.1886522126064,6270.67212130868,3.43710823234434,2.09639225518874,35.2010493569206,30.2869253490595,73.9740382544337,33.5256056944841,14.8,156.415122826886,73.0995921041469
Czechia,2015,2.25892571347988,10.2684424579836,6382.47899049304,3.66065894244982,2.69870786248987,31.9947074810471,32.1172947810533,75.349458412504,33.515061761941,14.8,154.018400997633,73.0370442874355
Czechia,2016,2.14809736879598,10.3928969863904,6459.66831252321,3.84352230851409,4.4533003637062,28.9332485085645,32.8779327240992,0.0,33.0261220764687,14.8,148.547004664435,72.9745753395623
Czechia,2017,2.10545968755889,10.4187499138699,6573.73236787076,3.49085646020952,4.22601543833854,32.5526098143724,37.2880141258682,0.0,32.2345069182507,14.5,147.750834854762,72.9121853567256
Czechia,2018,1.96856224682798,10.2865042924091,6572.10472168767,3.04303872235537,4.25957267966878,33.9868464395652,37.0866596456497,0.0,31.2449402120943,14.7,145.141717890789,72.8498744351241
Czechia,2019,1.89151770908811,9.72456561033821,6525.47304268137,3.64680875509852,6.65249612224967,34.7515367380939,41.0173002215024,0.0,30.8172927602906,15.9,138.154609993871,72.7876426709563
Czechia,2020,1.94399138825301,8.86715826663618,6286.67907164219,4.21470977871547,8.39998037387763,36.8517246455032,38.7849705147801,0.0,29.6728490106408,17.0,128.780430305965,72.7254901604208
Czechia,2021,1.75886666492278,9.4724309646164,6690.60779160256,4.25689584191025,8.57613362347821,36.1477386343586,40.026140655108,0.0,28.5164055991395,17.2,137.378116302868,72.6810594374316
Denmark,2001,2.30981410923114,10.2155097528674,6490.09299312922,0.0742134697447587,24.5779108908267,0.0,-31.5201059825194,88.209355004404,22.8976347853224,11.1,83.922664599029,85.188307882087
Denmark,2002,1.7548454579579,10.0932099016896,6533.75201430227,0.0814518797566625,24.4101102145748,0.0,-45.9649343225266,87.9614995013398,22.6551034070512,11.9,84.4845925538271,85.3000030517578
Denmark,2003,1.58700357166721,11.0731621530472,6602.63637972505,0.045468323734465,21.1406053782531,0.0,-34.23857126224,89.6424295575336,22.1695327851468,12.7,80.7613001763544,85.4199981689453
Denmark,2004,1.5968233470381,10.0130575815849,6614.45977748638,0.0667820925055652,24.5881770962157,0.0,-51.115235015469,85.4467546699108,22.1370994736383,14.4,82.0077308240144,85.7130276911593
Denmark,2005,1.13056388790591,9.34585026622716,6659.00042661297,0.0634552778237599,24.2233625779396,0.0,-55.2166109956661,82.2589646853174,22.1118631886264,16.1,89.3987952460671,86.0059706832865
Denmark,2006,1.14680871658905,10.777426621291,6824.74593877224,0.0504264322202977,20.611256056653,0.0,-38.9578084863558,86.6011716965985,22.6855310952049,15.3,97.4298607727841,86.2501288149818
Denmark,2007,1.17038366975969,9.86357439194586,6668.39026644631,0.071217824804151,17.8985654695289,0.0,-26.7532599087598,81.9475896642818,22.0583080495124,17.7,100.047674594039,86.4251464366349
Denmark,2008,0.841682850350501,9.21101037002735,6534.12385018916,0.0710072099628578,19.3412715752676,0.0,-23.2651146163815,80.1043572366936,22.6089943597854,18.5,104.470310168489,86.583137512207
Denmark,2009,0.806945931238911,8.7648139313193,6219.70109150757,0.0522221916829288,18.3354863535168,0.0,-20.2421472708549,78.863832481976,19.8459601671915,19.3,89.3948566562728,86.7617653139929
Denmark,2010,1.1884393485634,8.75320381499808,6327.50645629896,0.0540373629766867,20.3437805568422,0.0,-17.6326513531906,78.56007908311,19.3679354644121,21.2,94.3877282319057,86.8652420043945
Denmark,2011,1.26832807403315,7.80618220175594,6165.97361994424,0.0482556984302705,16.5800902665418,0.0,-6.93017735083453,75.0927557993699,19.8459237938884,23.8,102.012930474308,87.1567653955846
Denmark,2012,1.61758219917433,6.9026384708987,6038.37346635257,0.0553745928338762,13.6547231270358,0.0,-3.47302558398239,71.3120377525016,19.8506421545794,26.9,104.362280505171,87.2336196899414
