Country Name,Year,Access to electricity (% of population),"Agriculture, forestry, and fishing, value added (% of GDP)",Electric power consumption (kWh per capita),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),"Energy imports, net (% of energy use)",Fossil fuel energy consumption (% of total),GDP (constant LCU),"Net trade in goods and services (BoP, current US$)",Urban population
Croatia,2011,100.0,3.62469406098008,3900.60136120405,22.7028928163194,45.3882001230986,23.0458102523521,0.0,50.4585766761611,74.7497807405616,50156326400.0,-974761970.060882,2366216.0
Croatia,2012,100.0,3.2839104995377,3825.72585279018,20.8089260808926,46.4807066480707,23.347280334728,0.0,50.6392896781353,72.3692794494993,49034111900.0,143883797.617261,2356166.0
Croatia,2013,100.0,3.43767621316736,3773.56975400114,17.2288642186166,62.1050384286934,14.3822943353259,0.0,48.2824389621799,71.4295453701934,48968579900.0,-1168320592.90782,2344151.0
Croatia,2014,100.0,2.93879083829528,3746.90772415638,17.4708573114948,67.3232993950125,7.39265161575919,0.0,45.0191091902704,70.8748159731388,48695485600.0,-235608383.279665,2330172.0
Croatia,2015,100.0,2.96383237367924,3947.75665536614,20.2578268876611,57.4936420240288,10.4972375690608,0.0,49.6289245080827,28.9491579322369,49825214500.0,135058723.994966,2307581.0
Croatia,2016,100.0,3.05980781348851,4028.61840911819,20.2496099843994,55.0546021840874,12.3712948517941,0.0,49.3076562084777,0.0,51552386200.0,670027610.234443,2288734.0
Croatia,2017,100.0,2.89020999922314,4249.01525632039,11.4078277559877,45.9567720937996,25.7865309188016,0.0,54.2575633620537,0.0,53245347600.0,597359197.678209,2259186.0
Croatia,2018,100.0,2.95086769081286,4310.8473152785,10.6521898613455,57.10512801702,16.4698114591739,0.0,54.123044016661,0.0,54795360100.0,-635942869.084427,2237430.0
Croatia,2019,100.0,2.85685404932209,4363.71186436386,12.8448275862069,46.4890282131661,20.6034482758621,0.0,57.7962682102159,0.0,56494852900.0,-285756867.424283,2223635.0
Croatia,2020,100.0,3.12863387052829,4164.06290317883,9.07732536421367,43.4067986552111,25.6779977586851,0.0,54.1708461132596,0.0,51799642500.0,-3949842622.79086,2212641.0
Croatia,2021,100.0,3.35973327348871,4506.59593331341,9.57264957264957,47.5213675213675,20.3484549638396,0.0,55.4306594938788,0.0,58343086800.0,-1890863158.29718,2202034.0
Denmark,2001,100.0,2.30981410923114,6490.09299312922,47.228922049352,0.0742134697447587,24.5779108908267,0.0,-31.5201059825194,88.209355004404,1894259445000.0,10431353547.0124,4565057.0
Denmark,2002,100.0,1.7548454579579,6533.75201430227,46.4708427724184,0.0814518797566625,24.4101102145748,0.0,-45.9649343225266,87.9614995013398,1902907308000.0,10023718626.9929,4585669.0
Denmark,2003,100.0,1.58700357166721,6602.63637972505,54.7936604165765,0.045468323734465,21.1406053782531,0.0,-34.23857126224,89.6424295575336,1911300861000.0,13115565022.0941,4604628.0
Denmark,2004,100.0,1.5968233470381,6614.45977748638,46.1860004946822,0.0667820925055652,24.5881770962157,0.0,-51.115235015469,85.4467546699108,1964365297000.0,12429897919.8375,4632380.0
Denmark,2005,100.0,1.13056388790591,6659.00042661297,42.661259173426,0.0634552778237599,24.2233625779396,0.0,-55.2166109956661,82.2589646853174,2010716634000.0,14563595605.5605,4661035.0
Denmark,2006,100.0,1.14680871658905,6824.74593877224,53.8598145184276,0.0504264322202977,20.611256056653,0.0,-38.9578084863558,86.6011716965985,2087455387000.0,11599960268.8373,4689654.0
Denmark,2007,100.0,1.17038366975969,6668.39026644631,50.5926340421203,0.071217824804151,17.8985654695289,0.0,-26.7532599087598,81.9475896642818,2108062200000.0,9400458991.67588,4720056.0
Denmark,2008,100.0,0.841682850350501,6534.12385018916,47.6895346296701,0.0710072099628578,19.3412715752676,0.0,-23.2651146163815,80.1043572366936,2099267819000.0,12524865839.4841,4756549.0
Denmark,2009,100.0,0.806945931238911,6219.70109150757,48.613363383998,0.0522221916829288,18.3354863535168,0.0,-20.2421472708549,78.863832481976,1994840181000.0,14981861358.3544,4791935.0
Denmark,2010,100.0,1.1884393485634,6327.50645629896,43.7599711800731,0.0540373629766867,20.3437805568422,0.0,-17.6326513531906,78.56007908311,2026416447000.0,21864529645.0915,4819008.0
Denmark,2011,100.0,1.26832807403315,6165.97361994424,39.6718612506742,0.0482556984302705,16.5800902665418,0.0,-6.93017735083453,75.0927557993699,2052978790000.0,21187880089.9658,4855130.0
Denmark,2012,100.0,1.61758219917433,6038.37346635257,34.328990228013,0.0553745928338762,13.6547231270358,0.0,-3.47302558398239,71.3120377525016,2052867266000.0,18900122461.3088,4877731.0
Denmark,2013,100.0,1.25664041508446,6039.25390369821,41.1375280640147,0.0374186863162742,9.83535778020839,0.0,13.3346426580765,71.3967301938113,2081457003000.0,21479964404.7037,4915517.0
Denmark,2014,100.0,1.35342720224903,5858.97873207554,34.3773303504847,0.046607009694258,6.50944568729804,0.0,13.4603915162663,67.50530308518,2108058020000.0,22723676469.1252,4948334.0
Denmark,2015,100.0,0.908318060929302,5821.60622280387,24.5646164478231,0.0621976503109883,6.30269523151348,0.0,14.4191495891963,64.2118546852856,2152420300000.0,19866375274.8015,4985859.0
Denmark,2016,100.0,0.92879780499665,5887.38497314076,29.0294059859847,0.0622175650009824,7.38096797432707,0.0,14.9737425486097,0.0,2218565155000.0,19064758018.9142,5023465.0
Denmark,2017,100.0,1.25985806734514,5885.01607984763,20.0019341112759,0.0547998194829476,6.50183740571208,0.0,12.4713219097749,0.0,2286375094000.0,21750874877.4803,5074116.0
Denmark,2018,100.0,0.99704488734783,5744.7516550919,21.6339029931838,0.0460996410813659,6.81945404853634,0.0,25.164626991502,0.0,2328901842000.0,18463587935.8406,5104540.0
Denmark,2019,100.0,1.24122741169144,5755.1722252014,11.2176446672991,0.0542078872475945,7.12156118715273,0.0,43.7676171746969,0.0,2368758690000.0,21027750476.8063,5128881.0
Denmark,2020,100.0,1.33752008668451,5693.99753472749,10.6551099972153,0.0591757170704539,4.12141464773044,0.0,48.3343480908062,0.0,2326592274000.0,20276295448.6208,5145599.0
Denmark,2021,100.0,1.08103120928969,6132.42912046699,13.2072617246596,0.048411497730711,4.64447806354009,0.0,34.8307557544227,0.0,2477826692000.0,25059464447.7912,5169249.0
Ecuador,2001,94.0,10.4701484905882,649.924016748846,0.0,63.9909502262444,3.28253393665158,0.0,-155.416309250394,93.0592328321189,54351950000.0,-928173118.1172,7877146.0
Ecuador,2002,94.2,9.43400389965372,694.068533996952,0.0,63.2938009925141,3.7597779460005,0.0,-131.047014680555,83.7002780253,57030466000.0,-1617937928.18764,8052192.0
Ecuador,2003,95.0,9.05012813090098,717.752046655229,0.0,62.1860384548761,6.75558635025117,0.0,-123.537760132831,76.6780386594361,58675510000.0,-663826215.734583,8229564.0
Ecuador,2004,94.8,7.96891951563388,804.779236460556,0.0,58.9095533301542,7.87633126688921,0.0,-168.170667953512,70.2682196083149,62684454000.0,-669610264.431713,8407858.0
Ecuador,2005,95.8,7.72632554619423,848.10499486392,0.0,51.3428827215756,8.58698895851984,0.0,-149.129257722832,68.3230922647109,66068551000.0,-371492821.663804,8585572.0
Ecuador,2006,96.3,7.71967865189029,936.382034215073,0.0,47.1654428788781,9.09572005027453,0.0,-153.094018523551,69.7376485250137,68936674000.0,463666781.816421,8762982.0
Ecuador,2007,96.8,7.64839421670263,929.528299457323,0.0,52.1255119109419,9.26919305531522,0.0,-129.466711600817,72.4003840636073,70248145000.0,451552040.976116,8939543.0
Ecuador,2008,97.2,7.3493757008365,980.775429390275,0.0,60.6856897200279,7.55548390563706,0.0,-150.583456139824,73.1030667210873,74859880000.0,-22738574.844665,9115266.0
Ecuador,2009,96.5,8.61225542007853,1027.92710674807,0.0,50.5064330687106,9.24171913495757,0.0,-118.843782376383,82.2992675694856,75676611000.0,-1138206484.24409,9289765.0
Ecuador,2010,97.5,8.33021025899583,1100.50644388575,0.0,44.2644797539723,8.98001025115325,0.0,-106.152261533207,79.0559786263319,78725726000.0,-3026431427.88117,9459198.0
Ecuador,2011,96.9,7.90853917487421,1164.40921826357,0.0,54.0033238830775,7.57161012806726,0.0,-104.74999912581,78.6800018791574,85402830000.0,-1865315381.93031,9624090.0
Ecuador,2012,97.2,6.99944108995073,1254.41540222271,0.0,53.5650194773931,8.89394668884317,0.0,-108.890534209378,77.9734582917102,90341857000.0,-1344390024.39149,9785703.0
Ecuador,2013,98.0,6.96320880489033,1297.45264288364,0.0,47.4550769495314,9.72831226893646,0.0,-105.566540428106,79.8213831147488,96856622000.0,-1948121490.6492,9940111.0
Ecuador,2014,99.0,7.40439967003185,1367.6850893077,0.0,47.1365095038262,9.30222990208179,0.0,-98.8186709972977,78.1516061618721,100949846000.0,-1234170107.13079,10089820.0
Ecuador,2015,98.8,8.02049629728797,1418.39916760035,0.0,50.4662813102119,8.36608863198459,0.0,-101.688517111697,36.9378996955269,101070675000.0,-2455040236.51184,10241083.0
Ecuador,2016,98.7,8.07212585894998,1423.43545243697,0.0,57.9687328378428,7.91564456485922,0.0,-113.629604695548,0.0,100375355000.0,432696054.010305,10396808.0
Ecuador,2017,99.2,7.90222040951574,1451.35430199399,0.0,71.6584025969393,6.77772625120394,0.0,-104.550857908294,0.0,106368164000.0,-663877857.134883,10561758.0
Ecuador,2018,98.7,7.64505994805811,1484.61422464773,0.0,70.7061036074543,5.22482475636861,0.0,-98.7115274634102,0.0,107478961000.0,-1187892682.61482,10748602.0
Ecuador,2019,99.1,7.78676459859086,1510.20578348781,0.0,76.385146644368,4.30177459816036,0.0,-95.7542318258904,0.0,107656736000.0,-224252082.145461,10935088.0
Ecuador,2020,98.9,8.38574905899645,1467.05258415491,0.0,77.873783922171,3.81144393241167,0.0,-105.898216254064,0.0,97703767200.0,2340038180.76428,11067600.0
Ecuador,2021,100.0,8.07999983280318,1550.01110140029,0.0,79.3909480350158,3.63506549947228,0.0,-75.6051497173931,0.0,106909311300.0,916046889.309971,11155352.0
"Egypt, Arab Rep.",2001,97.4,15.3512684694731,966.76541772227,0.0,18.1671909896496,74.7196272904109,0.0,-17.8384305035007,90.7295038968966,3214842851900.0,-4928900000.0,31938789.0
"Egypt, Arab Rep.",2002,97.5,15.4048561625759,1011.67199728402,0.0,14.4175355981612,77.7475053257092,0.0,-19.2749309841277,91.9207572540109,3291684155167.24,-3070500000.0,32656854.0
"Egypt, Arab Rep.",2003,98.8,15.2867065868263,1072.59080857818,0.0,13.6778626435393,80.2370171144007,0.0,-19.3177818006608,91.9563705184466,3396802598760.59,397900000.0,33386302.0
"Egypt, Arab Rep.",2004,97.8,14.2699361219864,1110.81832363429,0.0,12.481860630411,71.676916850117,0.0,-11.4646376712171,92.861632024063,3535802193594.79,-399100000.0,34116137.0
"Egypt, Arab Rep.",2005,99.4,13.9816898792943,1175.17657364636,0.0,11.6330849204159,74.5293955285675,0.0,-22.4873418367752,93.6670787511882,3693914232718.68,-3610500000.0,34838499.0
"Egypt, Arab Rep.",2006,99.0,13.2372025254978,1239.35308997225,0.0,11.1994939648375,74.3507759494658,0.0,-20.9366266869949,93.7797321927131,3946719745823.37,-3872600000.0,35538843.0
"Egypt, Arab Rep.",2007,98.4,13.4201262083781,1322.40142460107,0.0,12.3952081451942,74.4807358805712,0.0,-19.3303597950051,93.9044419229283,4226456430427.18,-9298700000.0,36215994.0
"Egypt, Arab Rep.",2008,99.8,12.6302400893356,1360.32477759888,0.0,11.2304373766579,72.7959061911974,0.0,-21.0799337182716,94.2153883779026,4528913637384.45,-12461900000.0,36888285.0
"Egypt, Arab Rep.",2009,98.9,12.9979466513145,1422.61340119401,0.0,9.27022975583038,74.3211104384675,0.0,-16.9654067497651,94.4713931437623,4740576936061.86,-9233000000.0,37571756.0
"Egypt, Arab Rep.",2010,99.4,13.3407591579645,1611.5507866759,0.0,8.14840261078667,78.4316542269136,0.0,-15.282542001041,94.3283973018108,4984585564563.96,-11031000000.0,38270215.0
"Egypt, Arab Rep.",2011,99.4,13.8691050980964,1558.76859948243,0.0,8.24357225713521,79.6268913561677,0.0,-9.09167679579822,94.0586478546803,5072542163210.07,-14328100000.0,39045598.0
"Egypt, Arab Rep.",2012,99.7,11.2727652713919,1562.35976897672,0.0,7.98828636311057,75.96695341942,0.0,-3.82393802190275,93.893044095937,5185467086633.14,-20199500000.0,39883949.0
"Egypt, Arab Rep.",2013,99.9,11.2743496022361,1504.84268639395,0.0,7.94359996430378,73.5556414909123,0.0,0.751073873510622,93.8973902079236,5298793709533.22,-20530600000.0,40756455.0
"Egypt, Arab Rep.",2014,99.8,11.3377089201878,1576.47002900296,0.0,7.89134133391187,71.6889137558948,0.0,8.09014484118877,90.2206573455579,5453301864798.64,-26829700000.0,41627719.0
"Egypt, Arab Rep.",2015,99.3,11.3940627685257,1566.91932601976,0.0,7.27564739564589,70.9709994682251,0.0,12.8611145617055,62.7106573100733,5691721262703.19,-30369400000.0,42434076.0
"Egypt, Arab Rep.",2016,100.0,11.769316084742,1478.93755564303,0.0,6.78361585201687,76.1971630232227,0.0,19.0539897872735,0.0,5939120092476.88,-34677100000.0,43220369.0
"Egypt, Arab Rep.",2017,100.0,10.9863806449848,1564.91967674335,0.0,6.47179080340524,80.838901941639,0.0,14.1299520398099,0.0,6187447828995.64,-27349400000.0,44017525.0
"Egypt, Arab Rep.",2018,100.0,10.8302490249025,1557.63378420568,0.0,6.57058584927864,86.5258171292935,0.0,4.99573458891528,0.0,6517307393499.94,-24708593000.0,44870205.0
"Egypt, Arab Rep.",2019,100.0,10.6971354538956,1509.96960963248,0.0,7.62436877649111,84.4039627654181,0.0,-0.531033982389457,0.0,6879154365747.34,-25428192999.9999,45689875.0
"Egypt, Arab Rep.",2020,100.0,11.1668239443487,1431.42132830586,0.0,7.30054374691053,86.5516559565003,0.0,-0.0682943718058065,0.0,7123375685182.79,-32380693000.0,46478772.0
"Egypt, Arab Rep.",2021,100.0,11.4369326589725,1459.17777451245,0.0,7.06345340464627,81.6083029095872,0.0,1.63521037235887,0.0,7357780763088.61,-35699565000.0,47232852.0
Estonia,2001,100.0,3.49644570652548,4680.44794559529,92.2550984321584,0.0825179771307321,7.06118118590121,0.0,34.4333336529151,31.4498914259412,15548938000.0,-129877512.464851,935487.0
Estonia,2002,100.0,3.5524871000821,4767.46293544061,93.1277119737305,0.070364723818459,6.20382314999414,0.0,32.8596857510734,29.9395471183584,16626946000.0,-518537516.905182,929807.0
Estonia,2003,100.0,3.45928807770416,5158.60277810202,94.1628113003248,0.127965350920366,4.96111822029727,0.0,30.1426163374306,29.2143864277728,17889979000.0,-836603350.000956,924334.0
Estonia,2004,100.0,3.61869925607531,5429.52552199919,94.2837732919255,0.213509316770186,4.7263198757764,0.0,31.0892801703109,28.8097037459524,19106623000.0,-949700084.039493,919276.0
Estonia,2005,100.0,3.28668552534137,5531.54582864313,93.2680058794708,0.215580597746203,5.33072023517883,0.0,27.8264152931568,29.0098243692973,20926157000.0,-704594343.022981,914582.0
Estonia,2006,100.0,3.14382046697103,5869.42478894573,92.8175092478422,0.143855322646938,5.53842992190711,0.0,31.5952074287509,29.5949070653684,22969088000.0,-1728295835.70901,909847.0
Estonia,2007,100.0,3.92534204177827,6277.41146283975,95.7095980311731,0.172272354388843,2.8219852337982,0.0,25.6676732569844,25.876130431314,24708059000.0,-1964475152.05379,906431.0
Estonia,2008,100.0,3.40126152586792,6364.56783013858,93.7907570172952,0.264625271713449,3.99773178338531,0.0,28.8025596909053,27.820664307059,23441694000.0,-960636223.447725,904805.0
Estonia,2009,100.0,2.47104873277575,5975.95381093506,92.0947716140791,0.364506207996355,1.2302084519877,0.0,28.3322327077519,25.2860003557502,20012122000.0,989300275.811455,903932.0
Estonia,2010,100.0,3.17092945309266,6506.31818096472,89.2934279543351,0.208269052761493,2.3372415921012,0.0,15.411623357119,19.6591779791039,20502369000.0,1245764979.14069,902804.0
Estonia,2011,100.0,3.66566862923271,6314.41444766954,88.5829519894516,0.232684402388893,1.93903668657411,0.0,14.3265507110903,18.5541325298788,22061979000.0,1350581522.01101,901033.0
Estonia,2012,100.0,3.2843229052027,6689.36777611787,86.1201637837386,0.350965154173978,1.05289546252194,0.0,22.4672758258093,20.4941461383658,22872099000.0,385668930.319687,898943.0
Estonia,2013,100.0,3.04742973666601,6664.65856902557,88.6930320150659,0.195856873822976,0.670433145009416,0.0,15.849617793539,17.9264721073035,23273846000.0,587031990.853501,897455.0
Estonia,2014,100.0,3.11496161660999,6732.36747315611,87.3533665434678,0.216937168568215,0.554394986340993,0.0,12.4656597835761,15.7466116982443,24047187000.0,869128638.279324,897398.0
Estonia,2015,100.0,2.80642152865051,6481.64408430242,82.7650768624359,0.266062278281435,0.610957824201813,0.0,12.008668176882,14.7458979553125,24489211000.0,830131194.372669,900786.0
Estonia,2016,100.0,2.0715978609001,7150.83713966514,83.7209302325581,0.287616073629715,0.608102555674254,0.0,8.58616288380267,0.0,25246667000.0,791515521.748727,904264.0
Estonia,2017,100.0,2.33885596628311,7322.84588244582,83.8525835866261,0.197568389057751,0.478723404255319,0.0,4.81112411843652,0.0,26669234000.0,925082311.247708,908905.0
Estonia,2018,100.0,2.04938469969066,7354.89346637649,81.9880297638305,0.121319961177612,0.469103849886768,0.0,1.46471933243901,0.0,27655915000.0,730118035.757669,915870.0
Estonia,2019,100.0,2.265648962634,6987.72626079774,70.1510177281681,0.249507550886408,0.499015101772817,0.0,5.11766701243268,0.0,28686554000.0,1176418475.06335,923239.0
Estonia,2020,100.0,1.93181527353408,7030.34624474059,49.111549851925,0.493583415597236,0.427772293517604,0.0,11.4816177843203,0.0,27859289000.0,-416310163.40625,929091.0
Estonia,2021,100.0,1.94353771254558,6644.21623343642,57.6762909494725,0.319267073847862,0.569128262076624,0.0,1.6917913300277,0.0,30159040000.0,-505674875.236151,934018.0
Eswatini,2001,26.9,9.98162263550156,669.797462380978,29.6875,59.375,0.0,0.0,18.5885573778802,0.0,36109364800.0,-175922348.841358,238692.0
Eswatini,2002,25.9,10.3254630626656,800.422109395426,36.6336633663366,52.4752475247525,0.0,0.0,12.0626684466386,0.0,37585749600.0,-65115011.4413149,239106.0
Eswatini,2003,28.7,10.1773781294435,808.09974688291,31.7972350230415,58.0645161290323,0.0,0.0,9.34605669379733,0.0,39291637200.0,-17642094.25741,239274.0
Eswatini,2004,31.4,7.93542577068212,719.371500402084,31.7757009345794,58.8785046728972,0.0,0.0,5.69756858665971,0.0,40712862600.0,-37102514.0297552,239397.0
Eswatini,2005,34.2,9.04728048608606,868.378957982321,27.2727272727273,64.4628099173554,0.0,0.0,8.77401057109704,0.0,43152492500.0,-378398011.593856,239653.0
Eswatini,2006,35.2,9.20239622112456,952.568892954494,25.8555133079848,65.0190114068441,0.0,0.0,10.8874321217161,0.0,46056141500.0,-342081098.153659,240209.0
Eswatini,2007,39.8,8.84366174301086,981.93370343035,27.9527559055118,62.992125984252,0.0,0.0,10.8294930875576,0.0,48044717400.0,-323292385.163182,241482.0
Eswatini,2008,42.6,8.1820020018654,991.721086868028,21.1143695014663,72.1407624633431,0.0,0.0,10.2769893315064,0.0,48736827300.0,-435932848.532854,243438.0
Eswatini,2009,38.6,7.55189409574541,1393.4722160642,8.88610763454318,36.0450563204005,0.0,0.0,12.9679492747329,0.0,49435280300.0,-483527662.826688,245724.0
Eswatini,2010,45.6,8.30965206310733,1338.55080286061,3.44009489916963,39.5017793594306,0.0,0.0,12.8511578893258,0.0,51325900400.0,-562010006.230172,248266.0
Eswatini,2011,51.2,7.97421442671441,1081.55690519067,2.62697022767075,47.9859894921191,0.0,0.0,23.4195034553366,0.0,52270161600.0,-376089570.839394,251104.0
Eswatini,2012,54.3,8.44107107954548,1025.0359696867,4.20841683366733,48.4969939879759,0.0,0.0,26.4779954753062,0.0,54408263100.0,-201417708.225607,254260.0
Eswatini,2013,57.5,8.37545690425617,1113.28418835565,3.33919156414763,53.6028119507909,0.0,0.0,19.1163098288832,0.0,56636055800.0,-77247436.2099297,257775.0
Eswatini,2014,65.0,8.20388205629893,1128.22417339098,4.12371134020619,48.0412371134021,0.0,0.0,22.699617386941,0.0,57801275700.0,-42690154.6252222,261654.0
Eswatini,2015,64.1,7.37857520050359,1124.41843066188,4.47368421052632,32.6315789473684,0.0,0.0,23.2706789445299,0.0,58786358600.0,53319673.5564343,265887.0
Eswatini,2016,63.4,5.37686940648276,1059.58467412552,7.12250712250712,34.1880341880342,0.0,0.0,25.7079210901282,0.0,60520067200.0,44939550.604633,270455.0
Eswatini,2017,73.5,8.11477800092546,1145.7483411688,3.96270396270396,48.4848484848485,0.0,0.0,29.762890010759,0.0,62650950600.0,-32813553.1425912,275711.0
Eswatini,2018,74.0,7.38537092360196,1065.93300362982,3.48360655737705,54.7131147540984,0.0,0.0,29.1089599372535,0.0,62691921600.0,-167569232.945301,281220.0
Eswatini,2019,77.0,7.42401138221192,1133.17184716334,7.61316872427984,46.9135802469136,0.0,0.0,31.4787701317716,0.0,66724183800.0,123898878.52682,287252.0
Eswatini,2020,80.0,7.62881465189563,1092.45268623468,3.18352059925094,50.374531835206,0.0,0.0,26.8803522378413,0.0,64754596300.0,121627075.137627,294190.0
Eswatini,2021,82.9,7.17040128400091,1082.38652138708,2.70758122743682,55.5956678700361,0.0,0.0,25.4380853277835,0.0,67497742900.0,-40789539.9773819,301837.0
Ethiopia,2011,23.0,41.2499638574537,47.8261023594533,0.0,98.8168480832939,0.0,0.0,7.07678095017151,5.830301503021,979870780900.0,-5923027740.74003,16640116.0
Ethiopia,2012,29.0,44.3309427521463,55.2407944874698,0.0,97.2876892692561,0.0,0.0,7.41700069330924,6.37955110018141,1064608160300.0,-8135008994.69495,17441254.0
Ethiopia,2013,30.8,41.2395055340925,65.1369499801963,0.0,95.7515214146285,0.0,0.0,8.22809066332886,7.34405316776333,1177267870800.0,-8134766074.8356,18324880.0
Ethiopia,2014,27.2,38.5204496889284,65.4795041042624,0.0,94.565103346973,0.0,0.0,9.15951375750628,8.27307444056587,1298026039800.0,-11818125908.6126,19238546.0
Ethiopia,2015,29.0,36.0569753905786,73.8443396941679,0.0,92.5298900047824,0.0,0.0,9.36081748178678,8.35128287305047,1432922915900.0,-13853596898.1746,20203785.0
Ethiopia,2016,42.9,34.6969564523634,81.1483241249976,0.0,93.5748407643312,0.0,0.0,10.2168595130039,0.0,1568097450700.0,-14091223544.3953,21211688.0
Ethiopia,2017,44.3,33.7792813400479,80.8177660045461,0.0,95.7779456193353,0.0,0.0,10.5205015940586,0.0,1718073264900.0,-12672570623.1979,22271601.0
Ethiopia,2018,44.8,31.2188066487174,91.919211356599,0.0,93.9973841811799,0.0,0.0,11.2365271440852,0.0,1835179677700.0,-12304551192.7013,23415903.0
Ethiopia,2019,48.0,33.6333246930874,92.3124380650632,0.0,95.7837334574716,0.0,0.0,12.0449116177875,0.0,1988675679300.0,-11639029638.8923,24592655.0
Ethiopia,2020,51.1,35.5582700374118,93.3839345037291,0.0,94.611536756791,0.0,0.0,9.52569897811929,0.0,2109180096400.0,-9455071323.93281,25717142.0
Ethiopia,2021,54.2,37.5791137568863,83.8801247645011,0.0,96.1431617029524,0.0,0.0,11.1448450149397,0.0,2228170138900.0,-11363400666.2319,27000822.0
France,2001,100.0,2.00226015670254,7341.42546578775,4.34935308354412,14.2869361090386,2.75617345731807,76.624752060852,51.6280590905334,53.4646898801474,1982495400000.0,17867386311.9336,47193772.0
France,2002,100.0,1.90378389721189,7298.42043008314,4.82789953905016,11.7750593403606,3.28567621180439,78.123574623969,51.9902296112764,52.8720718852001,2003663500000.0,27607351106.5107,47752591.0
France,2003,100.0,1.74560664256609,7528.93319992472,5.16302717884122,11.3397478644692,3.41684925851831,77.8123555583782,51.9019306143333,52.3758824672276,2023055500000.0,24042402513.7393,48224416.0
France,2004,100.0,1.72018557547967,7661.14620769659,4.74433545334664,11.3052279144957,3.66673460464452,78.0835567447605,52.240225617517,52.1043243394395,2081081800000.0,17355875954.8145,48592141.0
France,2005,100.0,1.58270403235962,7652.6664232807,5.33016468742026,9.77865191359943,4.00461062283335,78.3821505014226,53.0679404506124,51.9741272416698,2120384400000.0,-283241312.9564,48924936.0
France,2006,100.0,1.42706409375236,7540.1656858215,4.59304641579212,10.7400120723156,3.78521019571415,78.3119284567441,52.9914446924844,51.5783029344945,2177933000000.0,-8152873482.8605,49209797.0
France,2007,100.0,1.516727357675,7518.98444301184,4.94885637663049,11.1025891239943,3.85893907695764,77.1770264388312,51.9702514233555,51.3524274113987,2233045200000.0,-18508898565.2429,49450357.0
France,2008,100.0,1.42030674677991,7647.93961691657,4.60678347734252,11.9146540816931,3.81383254967707,76.5845947933622,52.300519537814,50.5099418556655,2241534600000.0,-41912581724.0707,49669387.0
France,2009,100.0,1.23241577481447,7342.59262865289,4.48178383169287,11.5624387740822,3.82572188272613,76.4539814339693,52.4461795511117,50.5302791877511,2178221300000.0,-32833160279.7455,49889011.0
France,2010,100.0,1.50088040274637,7737.80283768956,4.62244878242433,11.8613282931105,4.17329044928129,75.2732804367568,50.3709944013574,49.5463820747788,2221792800000.0,-43515092096.2022,50132793.0
France,2011,100.0,1.55137276231397,7350.22802740645,3.46527662764446,8.87248193443223,5.14099423819527,77.1239790448131,50.7669129831527,47.3979454513166,2275950700000.0,-56663277933.5585,50389719.0
France,2012,100.0,1.52594468949115,7473.82723468712,4.21050794814078,11.2999703362474,3.97023155176325,74.2302256190127,49.9192127548672,47.8591536148997,2280134700000.0,-37820646682.3387,50666011.0
France,2013,100.0,1.36140137870511,7506.20489138963,4.52131676506934,13.2277220925443,3.15683784154881,72.7179733626253,49.7187350576705,47.4024408546966,2297959800000.0,-23354364363.2821,50979490.0
France,2014,100.0,1.46154600121993,7106.65526381496,2.41407535782663,12.1419333895314,2.29714140107824,76.1779350859465,47.8595723488972,45.0352121657311,2320889600000.0,-28200678499.737,51293995.0
France,2015,100.0,1.50360116027898,7208.30136656291,2.51007496081241,10.4350210293791,3.64595458205941,75.4310634709598,47.5840193835437,45.17655073785,2345647800000.0,-9463888994.342,51748663.0
France,2016,100.0,1.33798472564444,7276.87553511397,2.1692688681752,11.6355075621499,6.19408986717967,71.4223714930508,49.1470621392941,0.0,2365821100000.0,-12213190138.5206,52445087.0
France,2017,100.0,1.43496006533197,7229.03935292766,2.70195793280129,9.80193108745006,7.20024320821503,70.821769979786,50.6501252511912,0.0,2415115700000.0,-19613749658.1629,52628868.0
France,2018,100.0,1.53110170543578,7156.81690085647,1.81063399670575,12.1038701399969,5.24657908341592,70.9243989028334,48.740565044734,0.0,2454866300000.0,-28418466030.8181,52834442.0
France,2019,100.0,1.40828485472535,7059.07466974036,1.02762620446821,10.7753747720567,6.86647509511493,69.8287056319936,49.7065206256462,0.0,2504637400000.0,-15554985769.9184,53022323.0
France,2020,100.0,1.4604342657704,6685.6150734803,0.92758355382912,12.5905909287095,6.61393533374618,66.3986939143163,45.7909611073638,0.0,2318276200000.0,-45868544727.8586,53210127.0
France,2021,100.0,1.46334541457898,6950.69961060428,1.32081685836718,11.5085099911634,5.99415809848445,68.2744793850706,45.5715251781551,0.0,2477827800000.0,-30254890619.4442,53417028.0
France,2022,100.0,1.72017137018833,6649.38931756837,1.23862081778108,10.7772889256701,9.28912834197504,62.2225928490601,54.3201739791286,0.0,2545144500000.0,-70150448895.429,53701527.0
France,2023,100.0,1.48475796304424,6415.02611160317,0.584217935547692,11.5759236008066,5.67648289769052,64.3385458281018,47.1279302986198,0.0,2581774600000.0,-41937166656.0055,53863982.0
Georgia,2001,99.8,20.9619418639497,1583.5598734846,0.0,79.8904425544183,19.7491711114315,0.0,50.4213548393092,55.0847258006662,17921000000.0,-445748145.38,2103926.0
